CustomerId,Recency,Frequency,Monetary
CustomerId_4141,14,3,32000.0
CustomerId_4142,23,2,600.0
CustomerId_4143,72,2,1500.0
CustomerId_4144,7,2,75000.0
CustomerId_4145,1,12,126000.0
CustomerId_4146,2,50,666950.0
CustomerId_4148,40,2,11000.0
CustomerId_4149,62,8,39000.0
CustomerId_415,7,27,495814.0
CustomerId_4150,6,4,32000.0
CustomerId_4151,30,18,46000.0
CustomerId_4152,6,128,281460.0
CustomerId_4153,8,8,60350.0
CustomerId_4154,19,2,1000.0
CustomerId_4155,47,9,11600.0
CustomerId_4156,3,26,179000.0
CustomerId_4157,20,13,78750.0
CustomerId_4158,46,2,1000.0
CustomerId_4159,12,7,51000.0
CustomerId_416,5,1,1000.0
CustomerId_4160,27,5,111500.0
CustomerId_4161,8,7,5010.0
CustomerId_4163,53,4,60000.0
CustomerId_4164,25,5,59000.0
CustomerId_4165,35,7,21600.0
CustomerId_4167,57,12,531700.0
CustomerId_4168,28,9,56600.0
CustomerId_4169,10,4,8000.0
CustomerId_4170,63,3,2000.0
CustomerId_4171,89,2,20000.0
CustomerId_4173,3,21,54300.0
CustomerId_4174,26,21,55500.0
CustomerId_4175,1,1,500.0
CustomerId_4176,47,3,26200.0
CustomerId_4177,31,1,500.0
CustomerId_4179,11,5,25000.0
CustomerId_4180,73,1,1000.0
CustomerId_4181,5,28,80515.0
CustomerId_4182,10,10,21000.0
CustomerId_4183,34,36,234750.0
CustomerId_4184,57,25,44200.0
CustomerId_4185,30,4,5000.0
CustomerId_4186,12,3,16000.0
CustomerId_4187,14,24,63800.0
CustomerId_4188,3,41,638300.0
CustomerId_4189,6,16,130000.0
CustomerId_4190,56,2,25000.0
CustomerId_4191,12,11,62100.0
CustomerId_4192,1,4,6000.0
CustomerId_4193,1,62,1917000.0
CustomerId_4194,64,1,500.0
CustomerId_4196,84,2,17000.0
CustomerId_4197,15,5,45500.0
CustomerId_4198,1,27,92500.0
CustomerId_4199,53,29,68700.0
CustomerId_420,2,13,20173.0
CustomerId_4200,54,2,1000.0
CustomerId_4201,9,11,24175.0
CustomerId_4202,6,15,167800.0
CustomerId_4203,2,9,91000.0
CustomerId_4204,4,65,367841.0
CustomerId_4205,19,13,65500.0
CustomerId_4206,1,12,86000.0
CustomerId_4207,56,1,10000.0
CustomerId_4209,48,1,500.0
CustomerId_4211,39,10,51000.0
CustomerId_4212,44,2,4000.0
CustomerId_4213,5,52,359090.0
CustomerId_4214,46,4,40000.0
CustomerId_4215,56,9,27500.0
CustomerId_4216,1,30,69000.0
CustomerId_4218,3,10,15600.0
CustomerId_4219,7,4,26000.0
CustomerId_422,38,2,180000.0
CustomerId_4220,76,1,500.0
CustomerId_4221,26,1,80000.0
CustomerId_4224,2,7,10300.0
CustomerId_4225,57,1,500.0
CustomerId_4226,58,8,805000.0
CustomerId_4227,50,2,2000.0
CustomerId_4228,5,1,2000.0
CustomerId_4229,2,30,40700.0
CustomerId_423,51,2,5500.0
CustomerId_4230,75,4,17000.0
CustomerId_4233,36,2,40000.0
CustomerId_4234,3,7,47000.0
CustomerId_4235,65,17,33000.0
CustomerId_4237,31,24,71800.0
CustomerId_4238,3,94,959000.0
CustomerId_4239,10,9,215000.0
CustomerId_424,66,1,10000.0
CustomerId_4240,1,10,2611500.0
CustomerId_4241,39,3,20000.0
CustomerId_4242,52,2,10000.0
CustomerId_4243,29,2,6000.0
CustomerId_4244,23,5,10000.0
CustomerId_4245,6,14,97150.0
CustomerId_4246,54,4,7000.0
CustomerId_4247,12,11,18000.0
CustomerId_4250,88,2,48000.0
CustomerId_4252,1,121,772031.0
CustomerId_4253,1,47,429680.0
CustomerId_4254,5,15,175210.0
CustomerId_4255,35,9,8600.0
CustomerId_4256,5,12,13800.0
CustomerId_4257,84,1,5000.0
CustomerId_4258,47,3,25000.0
CustomerId_4260,8,1,1000.0
CustomerId_4261,5,3,26000.0
CustomerId_4262,20,7,5865.0
CustomerId_4265,17,1,500.0
CustomerId_4266,17,3,480000.0
CustomerId_4267,87,3,3000.0
CustomerId_427,40,1,1000.0
CustomerId_4270,41,1,9000.0
CustomerId_4272,64,1,1000.0
CustomerId_4273,3,32,540972.0
CustomerId_4274,3,20,97190.0
CustomerId_4275,86,7,2595000.0
CustomerId_4276,88,2,1500.0
CustomerId_4277,12,5,26000.0
CustomerId_4279,23,11,25100.0
CustomerId_428,7,13,304000.0
CustomerId_4280,1,4,5100.0
CustomerId_4281,18,5,50000.0
CustomerId_4282,5,2,1500.0
CustomerId_4283,20,5,42000.0
CustomerId_4287,86,1,10000.0
CustomerId_4288,85,1,2000.0
CustomerId_4289,1,11,111000.0
CustomerId_429,30,1,1000.0
CustomerId_4290,29,1,1000.0
CustomerId_4291,33,4,26000.0
CustomerId_4294,20,42,115758.0
CustomerId_4297,24,1,1000.0
CustomerId_4298,15,3,2500.0
CustomerId_4299,47,3,25000.0
CustomerId_4300,34,5,26000.0
CustomerId_4301,40,2,1500.0
CustomerId_4302,60,1,80000.0
CustomerId_4304,75,6,35000.0
CustomerId_4305,3,23,45500.0
CustomerId_4308,18,1,500.0
CustomerId_4309,30,21,73250.0
CustomerId_431,78,5,5000.0
CustomerId_4310,50,3,5150.0
CustomerId_4311,6,29,293140.0
CustomerId_4312,1,85,185410.0
CustomerId_4313,75,1,10000.0
CustomerId_4314,20,54,163215.0
CustomerId_4315,1,80,903352.0
CustomerId_4317,56,2,260000.0
CustomerId_4318,13,21,225000.0
CustomerId_4319,1,134,468000.0
CustomerId_432,22,1,1000.0
CustomerId_4321,34,1,10000.0
CustomerId_4322,5,12,63000.0
CustomerId_4323,6,12,12400.0
CustomerId_4324,10,37,60300.0
CustomerId_4325,75,4,50000.0
CustomerId_4326,8,8,26720.0
CustomerId_4327,30,5,2500.0
CustomerId_4328,36,7,77000.0
CustomerId_4329,2,1,2000.0
CustomerId_433,45,1,1000.0
CustomerId_4330,7,14,12600.0
CustomerId_4332,37,1,20000.0
CustomerId_4333,3,82,210980.0
CustomerId_4334,36,10,9500.0
CustomerId_4335,29,1,500.0
CustomerId_4336,54,192,459700.0
CustomerId_4337,19,20,371000.0
CustomerId_4338,5,7,11000.0
CustomerId_4340,4,1,2000.0
CustomerId_4341,69,1,2000.0
CustomerId_4342,61,1,10000.0
CustomerId_4343,52,7,419800.0
CustomerId_4344,82,3,470000.0
CustomerId_4346,13,42,91469.0
CustomerId_4347,2,42,225500.0
CustomerId_4348,1,4,20200.0
CustomerId_4349,48,34,72800.0
CustomerId_435,37,3,4500.0
CustomerId_4351,88,8,6000.0
CustomerId_4353,14,15,33500.0
CustomerId_4355,5,4,2300.0
CustomerId_4356,24,2,3000.0
CustomerId_4357,2,30,45100.0
CustomerId_4358,61,3,1500.0
CustomerId_436,1,11,106000.0
CustomerId_4360,5,3,26000.0
CustomerId_4361,84,1,50000.0
CustomerId_4362,37,1,2000.0
CustomerId_4363,19,15,86000.0
CustomerId_4364,40,31,81900.0
CustomerId_4365,12,4,26000.0
CustomerId_4367,1,3,1500.0
CustomerId_4368,49,4,25000.0
CustomerId_4369,5,1,2000.0
CustomerId_437,43,3,23700.0
CustomerId_4370,17,12,22350.0
CustomerId_4371,1,211,2919300.0
CustomerId_4373,3,2,73000.0
CustomerId_4374,12,6,51000.0
CustomerId_4376,53,5,24000.0
CustomerId_4377,27,1,10000.0
CustomerId_4378,58,3,7500.0
CustomerId_4379,1,3,3500.0
CustomerId_4380,13,16,110200.0
CustomerId_4381,12,3,25000.0
CustomerId_4382,74,1,500.0
CustomerId_4383,2,23,81775.0
CustomerId_4384,1,83,135700.0
CustomerId_4386,86,3,1500.0
CustomerId_4387,33,3,31000.0
CustomerId_4388,5,4,51000.0
CustomerId_4389,5,4,36000.0
CustomerId_4390,10,12,35250.0
CustomerId_4391,84,17,5889020.0
CustomerId_4392,6,28,217410.0
CustomerId_4393,5,12,10200.0
CustomerId_4394,39,1,20000.0
CustomerId_4395,7,21,71900.0
CustomerId_4396,7,21,105700.0
CustomerId_4398,6,2,3000.0
CustomerId_4399,4,6,31000.0
CustomerId_440,68,1,500.0
CustomerId_4401,7,19,68500.0
CustomerId_4402,42,1,500.0
CustomerId_4403,1,6,4000.0
CustomerId_4406,6,66,156884.0
CustomerId_4408,31,19,45508.0
CustomerId_4409,46,1,2000.0
CustomerId_4412,37,1,1000.0
CustomerId_4413,45,8,28800.0
CustomerId_4414,10,31,286500.0
CustomerId_4415,89,1,2000.0
CustomerId_4416,3,23,58000.0
CustomerId_4417,72,50,81000.0
CustomerId_4418,61,2,4000.0
CustomerId_442,4,20,73000.0
CustomerId_4420,1,15,116500.0
CustomerId_4421,6,64,167500.0
CustomerId_4422,40,1,10000.0
CustomerId_4423,29,1,1000.0
CustomerId_4424,2,13,99500.0
CustomerId_4425,47,3,25200.0
CustomerId_4426,1,20,43500.0
CustomerId_4427,55,6,13500.0
CustomerId_4428,12,8,21900.0
CustomerId_4429,9,15,24200.0
CustomerId_443,86,4,77000.0
CustomerId_4430,2,9,28125.0
CustomerId_4431,1,75,190360.0
CustomerId_4433,5,3,26000.0
CustomerId_4434,56,6,6000.0
CustomerId_4435,15,5,5000.0
CustomerId_4436,46,1,2000.0
CustomerId_4437,2,35,310800.0
CustomerId_4438,3,95,1271300.0
CustomerId_444,5,31,79500.0
CustomerId_4440,82,2,3000.0
CustomerId_4442,1,15,26200.0
CustomerId_4443,2,37,286700.0
CustomerId_4444,81,1,500.0
CustomerId_4445,35,7,13000.0
CustomerId_4446,89,2,1000.0
CustomerId_4447,9,1,2000.0
CustomerId_4449,89,7,44767.0
CustomerId_4450,1,4,4000.0
CustomerId_4451,47,6,5700.0
CustomerId_4453,71,50,29295500.0
CustomerId_4454,4,32,4150000.0
CustomerId_4455,30,4,3500.0
CustomerId_4456,8,21,222369.0
CustomerId_4457,37,1,500.0
CustomerId_4458,6,3,26000.0
CustomerId_4459,61,1,1000.0
CustomerId_446,12,19,151000.0
CustomerId_4461,36,2,6500.0
CustomerId_4462,34,2,80000.0
CustomerId_4465,53,1,1000.0
CustomerId_4466,45,8,121500.0
CustomerId_4468,84,1,1000.0
CustomerId_4469,1,13,76000.0
CustomerId_447,55,2,15000.0
CustomerId_4471,20,14,37000.0
CustomerId_4472,1,34,63300.0
CustomerId_4473,3,49,303676.0
CustomerId_4476,37,11,1452000.0
CustomerId_4477,29,1,700.0
CustomerId_448,61,83,266500.0
CustomerId_4481,82,1,10000.0
CustomerId_4482,38,3,3000.0
CustomerId_4483,59,1,5000.0
CustomerId_4484,1,7,76000.0
CustomerId_4485,25,8,1343000.0
CustomerId_4486,19,49,722000.0
CustomerId_4487,20,6,51000.0
CustomerId_4488,5,4,26000.0
CustomerId_4489,78,1,1000.0
CustomerId_449,2,9,91000.0
CustomerId_4490,11,7,20000.0
CustomerId_4492,5,7,51000.0
CustomerId_4493,43,1,1000.0
CustomerId_4494,51,1,10000.0
CustomerId_4495,5,1,1000.0
CustomerId_4497,75,1,10000.0
CustomerId_4498,19,1,1000.0
CustomerId_4499,6,4,50000.0
CustomerId_450,91,2,2500.0
CustomerId_4500,26,2,25000.0
CustomerId_4501,4,11,18150.0
CustomerId_4502,75,70,157000.0
CustomerId_4504,56,7,12500.0
CustomerId_4505,2,32,67520.0
CustomerId_4507,67,1,1000.0
CustomerId_4510,1,23,281550.0
CustomerId_4512,21,7,10000.0
CustomerId_4513,24,1,1000.0
CustomerId_4517,41,7,4500.0
CustomerId_4518,33,94,269120.0
CustomerId_4519,60,2,3000.0
CustomerId_452,83,1,1000.0
CustomerId_4520,16,2,4000.0
CustomerId_4524,33,3,26000.0
CustomerId_4525,2,66,339500.0
CustomerId_4526,18,64,78314.0
CustomerId_4527,12,7,61000.0
CustomerId_4528,26,3,4000.0
CustomerId_453,6,18,228000.0
CustomerId_4531,42,1,1000.0
CustomerId_4532,85,1,500.0
CustomerId_4533,12,3,26000.0
CustomerId_4534,54,1,2000.0
CustomerId_4537,77,2,2000.0
CustomerId_4538,55,5,34550.0
CustomerId_4539,12,7,51000.0
CustomerId_4540,9,30,116500.0
CustomerId_4541,12,8,76000.0
CustomerId_4542,2,11,57000.0
CustomerId_4543,20,18,121000.0
CustomerId_4544,59,6,39000.0
CustomerId_4545,19,4,2000.0
CustomerId_4546,78,3,14000.0
CustomerId_4547,6,4,31000.0
CustomerId_4548,1,16,17800.0
CustomerId_4549,18,19,19900.0
CustomerId_455,11,1,5000.0
CustomerId_4550,34,23,274413.0
CustomerId_4553,54,1,500.0
CustomerId_4554,78,38,99000.0
CustomerId_4555,3,45,388200.0
CustomerId_4557,5,3,26000.0
CustomerId_456,5,30,162969.0
CustomerId_4560,13,3,26000.0
CustomerId_4561,1,47,254500.0
CustomerId_4562,1,57,69000.0
CustomerId_4565,6,101,442418.0
CustomerId_4567,61,22,271600.0
CustomerId_4568,2,32,39000.0
CustomerId_4569,5,59,262709.0
CustomerId_457,20,18,143000.0
CustomerId_4572,53,1,1000.0
CustomerId_4573,67,3,83000.0
CustomerId_4576,39,2,1000.0
CustomerId_4577,10,69,283450.0
CustomerId_4578,1,47,260057.0
CustomerId_4579,25,8,16110.0
CustomerId_4581,57,5,6000.0
CustomerId_4583,13,13,20200.0
CustomerId_4584,78,10,42300.0
CustomerId_4585,1,222,749562.0
CustomerId_4587,2,21,21600.0
CustomerId_4588,26,2,3000.0
CustomerId_4589,12,7,61000.0
CustomerId_4590,11,6,67700.0
CustomerId_4591,54,7,71700.0
CustomerId_4592,90,3,204000.0
CustomerId_4593,67,1,5000.0
CustomerId_4595,62,1,500.0
CustomerId_4596,20,1,15000.0
CustomerId_4598,60,3,6000.0
CustomerId_46,35,3,70000.0
CustomerId_4600,5,17,106000.0
CustomerId_4601,16,2,40000.0
CustomerId_4602,2,43,375000.0
CustomerId_4603,39,1,5000.0
CustomerId_4604,14,11,10500.0
CustomerId_4605,32,12,93400.0
CustomerId_4608,90,1,500.0
CustomerId_4609,42,6,9000.0
CustomerId_4610,61,9,980000.0
CustomerId_4611,70,1,2000.0
CustomerId_4612,52,1,10000.0
CustomerId_4613,43,27,180315.0
CustomerId_4615,15,13,22800.0
CustomerId_4616,12,8,31100.0
CustomerId_4617,33,4,51000.0
CustomerId_4619,5,4,36000.0
CustomerId_462,35,12,57650.0
CustomerId_4620,15,2,20000.0
CustomerId_4622,67,2,3755.0
CustomerId_4623,45,1,2000.0
CustomerId_4624,3,36,68400.0
CustomerId_4625,5,1,500.0
CustomerId_4626,5,17,82500.0
CustomerId_4627,6,23,241430.0
CustomerId_4629,2,7,16200.0
CustomerId_4630,83,1,500.0
CustomerId_4632,42,1,1000.0
CustomerId_4633,5,9,26500.0
CustomerId_4634,12,17,36000.0
CustomerId_4636,5,80,283027.0
CustomerId_4637,5,16,126000.0
CustomerId_4639,70,5,213700.0
CustomerId_4640,90,3,25200.0
CustomerId_4641,21,2,11000.0
CustomerId_4642,29,1,500.0
CustomerId_4645,13,3,25500.0
CustomerId_4647,22,1,1500.0
CustomerId_4648,89,1,1000.0
CustomerId_4649,49,2,1000.0
CustomerId_4650,45,1,2000.0
CustomerId_4651,1,9,46000.0
CustomerId_4652,61,1,1000.0
CustomerId_4653,27,5,8000.0
CustomerId_4654,1,3,15000.0
CustomerId_4655,9,17,101000.0
CustomerId_4657,42,12,81000.0
CustomerId_4658,87,2,2500.0
CustomerId_4659,6,9,15000.0
CustomerId_466,34,1,10000.0
CustomerId_4660,4,5,6500.0
CustomerId_4663,22,18,132400.0
CustomerId_4664,4,8,16100.0
CustomerId_4665,75,5,41500.0
CustomerId_4666,7,24,28320.0
CustomerId_4667,24,5,20100.0
CustomerId_4669,27,4,5000.0
CustomerId_467,87,1,5000.0
CustomerId_4670,64,6,152000.0
CustomerId_4671,10,5,83600.0
CustomerId_4672,2,15,801000.0
CustomerId_4673,67,4,2000.0
CustomerId_4674,54,1,500.0
CustomerId_4677,41,1,1000.0
CustomerId_4678,86,2,1500.0
CustomerId_468,12,4,130000.0
CustomerId_4680,51,12,82700.0
CustomerId_4682,29,3,8000.0
CustomerId_4683,82,2,1000.0
CustomerId_4684,71,1,1000.0
CustomerId_4685,2,1,2000.0
CustomerId_4686,54,9,86200.0
CustomerId_4687,29,2,2000.0
CustomerId_4688,85,2,10000.0
CustomerId_4689,2,15,20000.0
CustomerId_4691,77,3,3000.0
CustomerId_4693,12,1,10000.0
CustomerId_4694,34,8,5500.0
CustomerId_4697,1,25,130700.0
CustomerId_4698,79,3,8500.0
CustomerId_470,12,12,141000.0
CustomerId_4701,15,7,27000.0
CustomerId_4702,12,6,51000.0
CustomerId_4703,87,20,235000.0
CustomerId_4704,2,11,32230.0
CustomerId_4706,66,1,130000.0
CustomerId_4708,1,28,198610.0
CustomerId_4709,47,3,30000.0
CustomerId_471,1,55,107800.0
CustomerId_4710,1,17,175000.0
CustomerId_4711,1,183,2207200.0
CustomerId_4712,1,11,75600.0
CustomerId_4713,3,12,49000.0
CustomerId_4714,57,1,1000.0
CustomerId_4715,47,3,25000.0
CustomerId_4716,5,1,10000.0
CustomerId_4717,8,1,10000.0
CustomerId_4719,12,15,126000.0
CustomerId_4721,43,1,2000.0
CustomerId_4722,37,38,79700.0
CustomerId_4725,5,17,126000.0
CustomerId_4727,33,2,20000.0
CustomerId_4728,2,26,176872.0
CustomerId_473,57,3,3000.0
CustomerId_4730,3,3,6580.0
CustomerId_4732,66,36,92905.0
CustomerId_4734,49,2,3000.0
CustomerId_4737,16,5,33000.0
CustomerId_4738,5,13,24700.0
CustomerId_474,44,7,23000.0
CustomerId_4740,49,4,4500.0
CustomerId_4741,6,22,186000.0
CustomerId_4742,48,4,12000.0
CustomerId_4744,65,2,1500.0
CustomerId_4746,75,6,40000.0
CustomerId_4748,2,68,75600.0
CustomerId_4749,36,6,6500.0
CustomerId_4750,56,1,10000.0
CustomerId_4753,6,27,24745.0
CustomerId_4754,51,1,600.0
CustomerId_4755,50,1,5000.0
CustomerId_4756,77,2,10000.0
CustomerId_4757,3,9,13000.0
CustomerId_4759,2,25,19550.0
CustomerId_476,12,3,26000.0
CustomerId_4763,63,1,5000.0
CustomerId_4766,20,5,20400.0
CustomerId_4768,44,20,26500.0
CustomerId_4769,68,1,130000.0
CustomerId_4770,68,3,30000.0
CustomerId_4772,83,1,500.0
CustomerId_4773,54,4,16000.0
CustomerId_4774,6,50,622100.0
CustomerId_4775,2,60,230360.0
CustomerId_4776,85,2,1500.0
CustomerId_4777,38,9,9000.0
CustomerId_4779,26,3,26000.0
CustomerId_478,47,3,25200.0
CustomerId_4781,56,11,6620.0
CustomerId_4782,1,50,91000.0
CustomerId_4784,6,1,1000.0
CustomerId_4785,1,90,136960.0
CustomerId_4786,29,1,500.0
CustomerId_4787,15,5,8500.0
CustomerId_4788,54,3,30000.0
CustomerId_4789,83,1,500.0
CustomerId_4790,38,1,10000.0
CustomerId_4791,6,33,53035.0
CustomerId_4792,75,1,10000.0
CustomerId_4794,46,20,40000.0
CustomerId_4796,63,3,1500.0
CustomerId_4799,15,4,4000.0
CustomerId_480,1,7,86000.0
CustomerId_4801,3,150,212000.0
CustomerId_4803,55,6,24000.0
CustomerId_4805,12,12,101000.0
CustomerId_4806,15,15,70650.0
CustomerId_4808,60,1,80000.0
CustomerId_4809,3,28,185096.0
CustomerId_4812,4,30,364500.0
CustomerId_4813,1,71,203885.0
CustomerId_4814,20,57,197100.0
CustomerId_4815,54,4,50000.0
CustomerId_4816,21,15,26710.0
CustomerId_4817,2,103,486984.0
CustomerId_4818,51,11,118000.0
CustomerId_482,12,1,10000.0
CustomerId_4822,4,11,8540.0
CustomerId_4823,88,2,2500.0
CustomerId_4824,12,70,659000.0
CustomerId_4825,16,1,1000.0
CustomerId_4826,12,1,10000.0
CustomerId_4827,6,58,106851.0
CustomerId_4828,20,6,12000.0
CustomerId_483,2,49,95400.0
CustomerId_4830,16,1,2000.0
CustomerId_4831,55,1,1000.0
CustomerId_4832,5,16,102000.0
CustomerId_4833,5,31,238213.0
CustomerId_4834,5,51,421554.0
CustomerId_4835,62,5,50700.0
CustomerId_4836,83,1,2000.0
CustomerId_4837,12,9,51000.0
CustomerId_4838,30,1,2000.0
CustomerId_4839,14,9,12100.0
CustomerId_4840,1,252,972984.0
CustomerId_4841,6,78,197800.0
CustomerId_4843,7,28,44920.0
CustomerId_4845,39,2,1200.0
CustomerId_4846,5,146,900128.0
CustomerId_4847,13,20,126000.0
CustomerId_4848,63,4,36000.0
CustomerId_485,43,13,14900.0
CustomerId_4851,55,3,19120.0
CustomerId_4854,35,7,76000.0
CustomerId_4855,84,2,1500.0
CustomerId_4856,64,6,5000.0
CustomerId_4857,13,4,26000.0
CustomerId_4858,38,43,208600.0
CustomerId_4859,67,1,200000.0
CustomerId_4861,1,48,84700.0
CustomerId_4863,33,1,500.0
CustomerId_4864,37,29,101600.0
CustomerId_4865,83,1,10000.0
CustomerId_4866,19,2,16000.0
CustomerId_4867,5,32,159619.0
CustomerId_4868,36,1,1000.0
CustomerId_487,31,1,5000.0
CustomerId_4870,8,10,14150.0
CustomerId_4872,89,3,30700.0
CustomerId_4873,4,131,925651.0
CustomerId_4875,61,2,10000.0
CustomerId_4876,12,1,5000.0
CustomerId_4877,5,9,113000.0
CustomerId_4878,49,189,50858900.0
CustomerId_4879,14,5,3000.0
CustomerId_488,1,6,69000.0
CustomerId_4880,62,3,30000.0
CustomerId_4882,2,66,220913.0
CustomerId_4884,62,1,500.0
CustomerId_4887,57,3,190000.0
CustomerId_4888,5,78,1176000.0
CustomerId_4889,16,5,500000.0
CustomerId_489,82,1,50000.0
CustomerId_4891,1,15,64050.0
CustomerId_4892,13,17,148000.0
CustomerId_4893,28,1,2000.0
CustomerId_4894,67,2,2000.0
CustomerId_4895,52,11,27500.0
CustomerId_4896,2,20,161700.0
CustomerId_4898,28,12,155682.0
CustomerId_4900,42,5,10000.0
CustomerId_4901,13,17,146000.0
CustomerId_4902,29,2,15000.0
CustomerId_4903,54,2,4000.0
CustomerId_4904,84,4,4000.0
CustomerId_4906,88,1,500.0
CustomerId_4908,7,55,110394.0
CustomerId_491,31,1,1000.0
CustomerId_4911,29,1,500.0
CustomerId_4912,29,37,681500.0
CustomerId_4913,57,1,10000.0
CustomerId_4915,26,2,3000.0
CustomerId_4917,1,9,29500.0
CustomerId_492,6,32,1287055.0
CustomerId_4920,5,65,514005.0
CustomerId_4921,63,2,15000.0
CustomerId_4922,49,1,2000.0
CustomerId_4923,64,8,21550.0
CustomerId_4924,11,7,4700.0
CustomerId_4925,34,5,5988800.0
CustomerId_4926,2,74,386404.0
CustomerId_4927,3,41,121650.0
CustomerId_4928,4,46,80500.0
CustomerId_4929,20,7,51000.0
CustomerId_493,30,4,32000.0
CustomerId_4931,13,1,2500.0
CustomerId_4932,8,1,10000.0
CustomerId_4933,28,2,3000.0
CustomerId_4934,22,13,22000.0
CustomerId_4936,3,21,71000.0
CustomerId_4938,14,11,28000.0
CustomerId_4939,51,9,144000.0
CustomerId_494,5,3,26000.0
CustomerId_4940,55,10,101400.0
CustomerId_4941,3,7,40230.0
CustomerId_4942,24,11,110000.0
CustomerId_4943,8,122,767400.0
CustomerId_4944,23,106,635655.0
CustomerId_4945,1,42,74937.0
CustomerId_4946,16,19,62200.0
CustomerId_4947,5,7,12400.0
CustomerId_4948,77,8,7500.0
CustomerId_4949,41,2,4000.0
CustomerId_495,33,1,1000.0
CustomerId_4951,35,1,2000.0
CustomerId_4953,81,1,1600.0
CustomerId_4954,5,43,84100.0
CustomerId_4955,34,2,2000.0
CustomerId_4956,6,2,4000.0
CustomerId_4957,53,1,1000.0
CustomerId_4958,1,8,10700.0
CustomerId_4959,3,12,22000.0
CustomerId_496,1,15,35500.0
CustomerId_4961,5,7,51000.0
CustomerId_4963,54,1,10000.0
CustomerId_4965,87,2,2000.0
CustomerId_4966,35,1,500.0
CustomerId_4968,5,3,26000.0
CustomerId_4969,8,41,136900.0
CustomerId_497,89,3,3500.0
CustomerId_4970,86,5,8450.0
CustomerId_4971,3,44,456300.0
CustomerId_4972,59,1,80000.0
CustomerId_4973,16,2,1000.0
CustomerId_4976,47,3,25000.0
CustomerId_4977,70,1,1000.0
CustomerId_4978,1,41,242100.0
CustomerId_4979,12,3,8500.0
CustomerId_498,5,8,46000.0
CustomerId_4980,2,10,81500.0
CustomerId_4982,52,1,1000.0
CustomerId_4983,14,39,89903.0
CustomerId_4984,4,1,5000.0
CustomerId_4986,15,1,10000.0
CustomerId_4987,12,55,86300.0
CustomerId_4989,4,5,60000.0
CustomerId_4990,1,35,132440.0
CustomerId_4993,61,1,5000.0
CustomerId_4994,11,10,13200.0
CustomerId_4997,8,50,816617.0
CustomerId_4998,34,18,115405.0
CustomerId_4999,5,14,166300.0
CustomerId_500,65,5,17500.0
CustomerId_5000,63,3,47000.0
CustomerId_5001,17,5,7100.0
CustomerId_5002,54,3,30000.0
CustomerId_5003,4,1,1000.0
CustomerId_5004,9,1,12000.0
CustomerId_5006,1,15,71000.0
CustomerId_5007,3,10,99300.0
CustomerId_5008,11,4,5000.0
CustomerId_5009,13,6,51000.0
CustomerId_501,56,10,45000.0
CustomerId_5010,14,3,2500.0
CustomerId_5013,31,24,42937.0
CustomerId_5014,10,14,14100.0
CustomerId_5015,1,12,111000.0
CustomerId_5016,4,15,150500.0
CustomerId_5018,1,13,136000.0
CustomerId_5019,1,20,41600.0
CustomerId_502,29,1,2000.0
CustomerId_5021,44,8,22000.0
CustomerId_5022,8,17,63700.0
CustomerId_5024,69,3,4000.0
CustomerId_5026,1,8,91000.0
CustomerId_5027,16,22,85000.0
CustomerId_5028,85,1,500.0
CustomerId_5029,3,4,20000.0
CustomerId_503,68,4,45000.0
CustomerId_5030,41,1,5000.0
CustomerId_5031,10,14,35617.0
CustomerId_5032,7,6,398200.0
CustomerId_5033,8,6,6200.0
CustomerId_5034,77,1,2000.0
CustomerId_5035,25,2,285400.0
CustomerId_5036,5,3,26000.0
CustomerId_5037,36,2,1000.0
CustomerId_5039,82,4,51700.0
CustomerId_504,53,1,1000.0
CustomerId_5040,2,18,287058.0
CustomerId_5041,69,13,185700.0
CustomerId_5042,24,2,1500.0
CustomerId_5043,18,1,5000.0
CustomerId_5044,12,8,84000.0
CustomerId_5045,40,1,500.0
CustomerId_5046,2,1,8000.0
CustomerId_5047,25,14,41500.0
CustomerId_5048,2,16,65919.0
CustomerId_5049,13,8,11500.0
CustomerId_505,84,1,500.0
CustomerId_5050,32,1,1000.0
CustomerId_5051,1,12,21100.0
CustomerId_5052,32,4,11000.0
CustomerId_5054,2,105,7144400.0
CustomerId_5056,13,13,116000.0
CustomerId_5057,6,53,120300.0
CustomerId_506,88,1,1000.0
CustomerId_5060,44,1,500.0
CustomerId_5061,2,1,5000.0
CustomerId_5065,1,22,594000.0
CustomerId_5067,34,4,26200.0
CustomerId_5068,69,6,90000.0
CustomerId_5069,63,2,1500.0
CustomerId_507,90,2,2100.0
CustomerId_5073,23,77,1267990.0
CustomerId_5074,48,16,31000.0
CustomerId_5076,12,3,25000.0
CustomerId_508,5,55,340809.0
CustomerId_5080,54,3,30000.0
CustomerId_5081,19,33,46523.0
CustomerId_5082,47,6,51000.0
CustomerId_5085,33,10,53432.0
CustomerId_5087,75,1,2000.0
CustomerId_5089,75,1,500.0
CustomerId_509,6,9,82000.0
CustomerId_5090,5,24,147000.0
CustomerId_5091,81,10,14000.0
CustomerId_5092,6,8,51000.0
CustomerId_5094,2,24,51100.0
CustomerId_5095,50,1,50000.0
CustomerId_5097,6,1,4000.0
CustomerId_5099,8,1,5000.0
CustomerId_5100,27,2,40000.0
CustomerId_5101,77,4,33000.0
CustomerId_5103,27,3,3000.0
CustomerId_5105,43,8,1135000.0
CustomerId_5106,33,2,100000.0
